col_0,col_1,col_2
-0.03,88.71,23.315
-0.07,88.83,23.339
-0.06,88.66,23.34
-0.01,88.83,23.335
0.0,88.72999999999999,23.339
0.01,88.63,23.343
0.02,88.66,23.349
-0.01,88.45,23.375
0.05,88.1,23.383
-0.04,87.61,23.38
-0.05,87.16,23.372
0.01,86.88,23.367
0.0,86.65,23.369
0.05,86.24,23.381
0.08,86.47,23.382
0.0,86.22,23.379
0.02,86.32,23.404
0.07,86.45,23.429
-0.02,85.73,23.431
0.03,85.86,23.438
0.04,86.32,23.438
-0.06,86.09,23.442
-0.04,85.66,23.448
-0.04,85.94,23.452
0.04,86.72,23.461
0.07,86.34,23.47
0.04,86.39,23.476
0.08,86.83,23.483
0.02,86.9,23.483
0.0,86.965,23.472
-0.02,87.03,23.461
0.08,87.05,23.463
-0.07,86.93,23.458
-0.01,86.93,23.462
0.07,86.95,23.448
-0.1,86.9,23.434
-0.06,86.8,23.429
-0.05,86.47,23.429
0.1,86.5,23.447
-0.01,86.5,23.454
-0.01,86.45,23.459
-0.06,86.6,23.458
0.06,86.95,23.457
0.055,87.22,23.450000000000003
0.05,87.49,23.443
-0.05,87.69,23.431
-0.04,87.92,23.414
0.06,88.3,23.404
0.08,88.55,23.409
-0.01,88.55,23.403
0.04,88.55,23.384
0.02,88.55,23.361
0.04,88.83,23.355
0.04,89.19,23.35
0.01,89.34,23.334
-0.05,89.54,23.314
0.02,89.47,23.311
0.04,89.32,23.302
0.0,89.24,23.296
0.03,89.52,23.294
0.04,89.42,23.294
-0.01,89.47,23.302
0.0,89.65,23.291
0.01,89.75,23.282
0.01,89.75,23.275
0.01,89.42,23.274
0.0,89.75,23.267
0.02,89.42,23.267
-0.01,89.09,23.268
-0.01,89.27,23.255
-0.01,88.94,23.246
0.01,88.83,23.244
0.01,88.63,23.238
0.0,88.73,23.239
-0.01,88.45,23.235
0.02,88.73,23.235
0.01,88.94,23.226
0.01,89.19,23.218
-0.01,89.04,23.214
0.02,89.39,23.206
-0.01,89.34,23.197
0.02,89.7,23.188
0.02,89.77,23.183
0.0,89.72,23.193
0.01,89.7,23.193
0.02,89.7,23.191
0.0,89.75,23.179
0.02,89.72,23.187
0.01,89.8,23.202
-0.01,89.82,23.208
-0.01,89.925,23.204
-0.01,90.03,23.2
-0.04,90.23,23.19
-0.01,89.88,23.184
0.01,90.15,23.174
0.0,90.56,23.178
0.02,90.54,23.186
0.01,90.61,23.18
0.02,90.56,23.171
0.03,90.51,23.167
0.01,90.21,23.17
0.0,90.03,23.165
0.01,90.13,23.157
0.01,90.18,23.159
0.01,90.48,23.162
0.02,90.48,23.157
0.02,90.36,23.152
0.01,90.43,23.153
0.0,90.54,23.162
0.005,90.74000000000001,23.1645
0.01,90.94,23.167
0.0,90.99,23.164
0.01,91.3,23.161
0.0,91.3,23.154
0.0,91.32,23.153
-0.02,91.6,23.153
-0.07,91.81,23.147
-0.01,91.86,23.139
0.02,91.81,23.134
0.01,91.78,23.134
0.02,91.81,23.137
0.01,91.73,23.132
0.05,91.45,23.127
0.04,91.65,23.12
-0.01,91.04,23.113
0.03,91.04,23.117
0.02,90.43,23.115
0.01,89.9,23.11
-0.02,89.72,23.112
-0.07,89.75,23.121
-0.02,89.7,23.138
-0.03,89.7,23.158
-0.07,89.67,23.158
-0.06,89.32,23.169
-0.09,89.11,23.178
-0.1,89.21,23.19
-0.12,88.96,23.193
-0.08333333333333333,88.96,23.205333333333336
-0.04666666666666666,88.96,23.217666666666666
-0.01,88.96,23.23
0.03,88.94,23.237
-0.04,88.94,23.25
-0.02,89.01,23.259
-0.01,89.32,23.28
0.02,89.65,23.275
0.11,89.72,23.29
0.05,90.0,23.343
0.05,90.08,23.402
0.1,90.0,23.43
0.04,89.98,23.469
-0.03,90.0,23.493
-0.02,90.03,23.534
-0.02,89.89,23.549
-0.02,89.75,23.564
-0.01,89.62,23.595
0.04,89.44,23.599
0.02,89.34,23.607
0.04,89.32,23.627
-0.02,89.34,23.635
-0.015,89.125,23.633000000000003
-0.01,88.91,23.631
-0.01,88.5,23.643
-0.06,88.5,23.667
0.01,88.5,23.673
0.07,88.1,23.718
0.05,87.69,23.805
-0.03,87.36,23.86
0.06,86.98,23.894
-0.01,86.9,23.944
0.1,87.31,23.945
0.01,87.54,23.949
-0.07,87.33,23.993
-0.04,87.21,24.014
0.06,87.23,23.972
0.14,86.62,23.95
0.3,86.95,23.947
0.02,87.08,23.952
-0.08,86.98,23.998
-0.03,87.16,23.964
-0.01,87.77,23.944
-0.03,87.23,23.888
-0.13,86.65,23.878
-0.05,85.51,23.873
-0.02,85.28,23.881
-0.04,85.73,23.887
0.06,85.91,23.877
0.03,86.01,23.874
0.03,85.94,23.853
0.01,86.06,23.817
-0.04,85.76,23.809
-0.03,84.79,23.821
-0.01,85.1,23.822
0.02,85.2,23.793
0.02,85.07,23.762
0.21,85.17,23.739
0.37,84.29,23.733
0.255,84.745,23.729
0.14,85.2,23.725
0.11,85.17,23.705
0.04,85.45,23.701
0.04,86.06,23.697
-0.04,85.76,23.687
-0.01,85.48,23.673
0.02,85.48,23.655
0.01,85.23,23.656
0.019999999999999997,85.89,23.654
0.03,86.55,23.652
0.01,86.57,23.655
0.09,86.88,23.682
0.04,87.03,23.695
0.02,87.31,23.683
0.02,87.31,23.673
0.07,87.21,23.666
0.02,87.39,23.648
0.01,87.72,23.634
0.0,87.69,23.616
0.01,88.07,23.599
0.02,88.17,23.583
0.01,88.07,23.574
0.01,88.1,23.569
0.01,88.1,23.563
0.01,87.72,23.551
-0.02,86.65,23.546
0.0,86.34,23.548
0.01,85.66,23.557
-0.01,85.63,23.556
-0.02,85.28,23.536
0.03,84.9,23.545
-0.01,85.45,23.55
0.02,85.38,23.556
-0.02,85.78,23.567
0.02,85.73,23.568
0.02,85.76,23.564
-0.01,85.23,23.565
-0.01,84.16,23.548
0.01,83.93,23.547
0.02,84.21,23.587
0.02,84.31,23.616
0.02,83.68,23.633
0.09,84.64,23.635
0.0,83.55,23.624
0.01,83.57,23.624
0.08,83.9,23.615
0.01,83.96,23.614
0.0,84.03,23.616
-0.02,83.75,23.613
-0.035,83.65,23.5875
-0.05,83.55,23.562
0.04,83.83,23.549
0.01,82.96,23.553
-0.01,83.37,23.566000000000003
-0.03,83.78,23.579
0.04,83.88,23.584
0.01,83.9,23.589
0.05,83.83,23.59
0.04,84.18,23.599
0.07,83.78,23.627
-0.02,84.74,23.641
0.06,84.67,23.651
-0.01,85.02,23.654
0.020000000000000004,84.53999999999999,23.656
0.05,84.06,23.658
0.01,84.13,23.666
0.01,84.21,23.679
0.02,83.02,23.684
0.07,82.43,23.679
0.05,82.91,23.684
0.05,82.275,23.672
0.05,81.64,23.66
0.03,82.0,23.651
0.009999999999999998,82.025,23.6535
-0.01,82.05,23.656
0.01,82.66,23.658
0.01,82.96,23.667
-0.03,82.96,23.678
-0.01,83.02,23.684
-0.03,82.89,23.692
-0.07,83.07,23.707
0.01,83.5,23.775
0.01,83.6,23.789
-0.04,83.24,23.814
-0.02,83.27,23.839
-0.05,83.07,23.853
-0.02,82.61,23.85
0.0,83.83,23.857
-0.05,83.7,23.866
-0.14,83.83,23.886
0.05,84.18,23.91
0.2,83.965,23.932499999999997
0.35,83.75,23.955
-0.06,83.65,23.972
0.25,83.73,23.979
0.23,83.68,23.973
-0.08,83.27,23.975
-0.1,83.22,23.993
0.04,83.8,24.008
-0.03,83.96,24.038
0.1,84.46,24.035
0.23,84.62,24.049
0.095,84.25,24.0735
-0.04,83.88,24.098
0.11,82.66,24.138
0.16,83.12,24.138
-0.01,83.45,24.15
-0.01,83.85,24.147
0.08,83.57,24.161
0.01,84.11,24.16
0.1,83.73,24.183
0.12,83.55,24.208
0.05,84.01,24.228
0.13,84.36,24.227
-0.03,83.14,24.236
-0.11,83.29,24.227
-0.02,84.01,24.211
-0.01,83.78,24.206
0.07,83.78,24.209
0.04,83.73,24.194
-0.1,82.51,24.189
-0.09,82.13,24.184
-0.04,82.74,24.198
-0.09,82.58,24.19
-0.03,82.86,24.182
0.03,82.99,24.204
0.07,84.13,24.218
0.05,84.72,24.226
-0.02,84.69,24.219
-0.015,84.97,24.1995
-0.01,85.25,24.18
0.03,86.06,24.169
0.02,85.63,24.158
0.015,84.87,24.128
0.01,84.11,24.098
0.0,85.07,24.069
0.02,84.44,24.079
0.05,84.77,24.057
0.01,84.34,24.073
0.04,85.53,24.076
0.04,84.31,24.077
0.02,84.26,24.067
0.02,84.08,24.033
-0.04,84.77,24.041
-0.02,84.49,24.0315
0.0,84.21,24.022
0.01,83.73,24.025
0.0,84.41,24.018
0.02,84.87,24.008
0.01,85.12,23.978
0.0,85.15,23.96
0.02,85.38,23.942
-0.01,84.46,23.943
0.01,84.74,23.95
0.015,84.705,23.9565
0.02,84.67,23.963
0.0,84.36,23.946
-0.02,84.36,23.958
0.02,84.72,23.971
-0.02,84.34,23.977
0.0,84.9,23.985
0.05,85.0,24.001
-0.02,84.54,23.995
0.01,84.62,23.981
-0.01,84.74,23.971
0.04,85.0,24.015
0.03,85.14,24.0305
0.02,85.28,24.046
-0.01,85.3,24.04
-0.04,85.25,24.022
0.0,85.68,24.013
-0.01,85.58,24.008
0.01,85.84,24.0
0.02,85.76,23.985
0.02,85.86,23.982
-0.01,85.43,23.973
-0.04,84.29,23.998
-0.02,84.57,23.999
-0.03,84.23,23.985
0.02,84.23,23.993
0.01,84.21,24.012
-0.01,83.68,24.021
0.03,83.8,24.025
-0.01,82.58,24.022
-0.01,82.63,24.012
-0.04,82.86,23.995
-0.04,82.2,23.979
-0.01,82.74,23.964
-0.01,82.94,23.959
0.01,82.58,23.948
0.02,82.66,23.938
0.01,82.96,23.931
0.01,83.04,23.946
0.05,83.4,23.97
0.01,83.68,23.982
0.01,83.63,23.985
0.0,84.11,23.988
0.01,84.67,23.984
0.07,84.64,23.997
0.15,85.3,24.023
0.0,85.68,24.025
-0.1,84.84,24.033
-0.06,84.44,24.046
-0.02,85.3,24.027
-0.02,85.25,24.016
-0.05,85.0,24.014
0.0,85.61,24.017
0.01,85.63,24.034
0.01,85.38,24.033
0.01,84.87,24.043
-0.01,84.74,24.048
-0.01,85.1,24.036
-0.02,84.82,24.02
0.01,85.43,24.001
0.01,84.9,23.999
-0.04,84.51,24.013
0.01,84.77,24.026
-0.02,84.74,24.036
0.03,85.73,24.035
0.01,85.58,24.031
-0.04,85.07,24.045
-0.04,85.23,24.056
-0.03,86.09,24.068
-0.04,85.45,24.084
0.01,83.98,24.098
0.0,83.93,24.095
-0.01,83.88,24.092
0.02,83.75,24.103
-0.01,84.11,24.117
-0.02,84.77,24.14
-0.04,84.87,24.151
-0.05,85.45,24.15
-0.07,84.49,24.161
-0.01,85.56,24.154
0.03,86.06,24.169
0.02,85.78,24.176
0.02,85.4,24.177
-0.05,84.64,24.188
0.0,83.8,24.211
-0.02,83.14,24.207
-0.1,83.22,24.237
-0.01,83.88,24.24
-0.01,84.87,24.244
0.0,85.4,24.245
0.03,85.63,24.258
0.04,85.4,24.277
0.04,85.07,24.309
0.05,85.2,24.308
0.01,84.92,24.319
0.02,85.05,24.333
0.01,85.53,24.337
-0.05,84.64,24.309
0.05,84.87,24.288
-0.07,84.9,24.275
0.05,83.63,24.275
0.0,82.91,24.273
-0.02,83.27,24.275
-0.02,82.96,24.277
-0.05,86.72,24.269
-0.07,87.05,24.254
0.13,86.93,24.241
0.06,86.57,24.255
0.01,85.4,24.291
-0.02,84.62,24.308
-0.05,84.16,24.315
-0.01,83.9,24.316
-0.015,83.825,24.296999999999997
-0.02,83.75,24.278
-0.03,83.52,24.257
-0.03,82.79,24.247
-0.03,83.27,24.249
0.02,83.93,24.242
-0.03,82.91,24.227
-0.02,83.22,24.196
-0.01,82.89,24.178
0.03,82.86,24.168
0.035,83.32,24.174500000000002
0.04,83.78,24.181
0.02,86.29,24.174
0.0,85.86,24.172
0.05,85.84,24.183
0.03,85.71,24.18
0.05,85.25,24.164
0.04,85.25,24.162
0.01,83.45,24.157
-0.06,83.52,24.134
0.02,84.41,24.119
0.0,83.7,24.103
0.02,83.83,24.097
0.0,84.16,24.112
-0.02,83.22,24.111
0.02,83.9,24.115
0.05,84.41,24.119
0.01,85.35,24.115
0.03,84.97,24.123
0.02,85.02,24.127
0.04,85.35,24.116
0.0,85.76,24.127
0.02,85.68,24.133
0.02,85.63,24.138
0.01,85.15,24.133
-0.02,84.16,24.122
-0.005000000000000001,84.32499999999999,24.113
0.01,84.49,24.104
0.01,84.18,24.103
-0.04,84.01,24.092
-0.02,84.44,24.082
0.02,84.54,24.071
0.01,84.16,24.053
0.0,83.78,24.035
0.01,84.11,24.041
0.01,84.34,24.038
0.0,84.57,24.038
-0.02,83.35,24.044
-0.01,83.7,24.055
0.02,83.83,24.059
0.01,86.98,24.077
-0.01,86.01,24.078
-0.01,85.84,24.063
0.03,85.0,24.053
0.0,85.12,24.035
0.08,84.46,24.026
0.02,84.34,24.021
0.01,83.63,24.016
-0.1,82.74,24.023
-0.08,81.16,24.037
-0.02,82.02,24.032
0.02,81.54,24.049
0.01,81.64,24.068
-0.01,82.48,24.079
0.01,83.7,24.08
0.02,82.91,24.077
-0.05,82.13,24.062
0.01,82.74,24.051
0.0,82.46,24.054
0.01,82.02,24.052
0.01,82.66,24.053
0.01,81.77,24.055
0.01,81.85,24.053
0.01,82.2,24.044
0.01,82.46,24.035
-0.02,81.54,24.044
-0.01,81.82,24.052
0.01,83.04,24.043
0.02,83.47,24.045
-0.01,83.83,24.056
-0.02,83.9,24.063
0.01,84.31,24.067
0.01,84.23,24.058
-0.03,82.81,24.047
0.04,80.88,24.033
-0.01,80.12,24.034
-0.060000000000000005,79.295,24.034
-0.11,78.47,24.034
-0.08,78.75,24.056
0.02,79.59,24.05
0.07,80.58,24.049
0.1,79.33,24.076
-0.05,79.33,24.084
-0.1,81.11,24.116
-0.03,81.08,24.13
-0.07,80.78,24.113
-0.14,79.53,24.082
-0.11,79.26,24.092
-0.05,80.35,24.098
0.0,79.74,24.11
0.01,79.84,24.123
0.1,79.79,24.14
-0.02,79.48,24.147
0.02,79.51,24.147
0.0,80.02,24.15
0.0,80.09,24.162
0.01,79.94,24.17
-0.03,82.0,24.2
0.01,82.28,24.203
0.02,81.03,24.194
-0.07,80.35,24.19
0.01,79.31,24.204
0.08,80.25,24.176
-0.08,79.59,24.184
0.01,80.5,24.205
0.02,81.16,24.261
-0.01,81.44,24.288
0.06,81.36,24.316
0.02,80.65,24.333
-0.04,80.91,24.314
-0.02,81.54,24.297
0.02,81.57,24.274
0.07,81.85,24.274
0.07,82.08,24.31
0.01,82.05,24.323
-0.05,82.18,24.328
-0.03,81.36,24.361
0.05,80.91,24.371
0.08,81.14,24.366
-0.06,81.39,24.353
0.08,79.79,24.335
0.07,80.49000000000001,24.3525
0.06,81.19,24.37
0.06,80.91,24.384
0.07,80.96,24.388
-0.1,79.92,24.388
-0.02,79.89,24.383
0.07,80.91,24.364
0.09,80.83,24.352
-0.17,80.02,24.338
0.01,80.42,24.333
-0.12,80.09,24.332
0.02,80.75,24.337
-0.07,79.18,24.335
0.0,78.87,24.332
0.01,80.88,24.34
0.04,80.04,24.344
0.02,79.86,24.339
-0.02,79.66,24.333
0.01,79.94,24.324
0.04,80.27,24.321
0.01,80.58,24.313
0.05,81.16,24.322
0.05,81.49,24.321
0.05,81.31,24.322
0.03,81.36,24.31
0.009999999999999998,81.13499999999999,24.311
-0.01,80.91,24.312
-0.02,79.79,24.3
-0.01,79.48,24.296
0.01,79.51,24.297
0.01,80.02,24.283
0.02,81.41,24.268
0.02,82.56,24.278
0.04,82.61,24.272
-0.01,81.57,24.271
0.01,81.19,24.268
0.01,80.425,24.2745
0.01,79.66,24.281
0.02,80.4,24.279
-0.02,79.99,24.278
-0.01,80.02,24.283
-0.01,80.005,24.2765
-0.01,79.99,24.27
-0.04,80.12,24.263
-0.01,79.84,24.265
-0.04,79.05,24.265
0.01,79.38,24.259
0.07,78.62,24.258
0.01,77.78,24.258
-0.02,77.78,24.258
0.05,78.67,24.251
0.01,82.61,24.248
-0.02,81.92,24.246
0.1,81.26,24.253
-0.01,81.31,24.254
0.04,80.7,24.25
-0.06,81.52,24.24
-0.05,80.7,24.24
0.01,80.45,24.232
0.05,80.83,24.228
-0.04,80.68,24.215
0.01,81.29,24.211
-0.04,80.07,24.212
-0.025,80.185,24.2185
-0.01,80.3,24.225
-0.05,79.36,24.225
0.01,80.42,24.206
0.04,81.44,24.204
0.02,81.75,24.219
0.0,82.1,24.216
0.01,82.48,24.224
-0.04,80.73,24.223
0.0,80.35,24.218
-0.02,79.94,24.217
0.02,80.53,24.218
0.02,80.63,24.211
0.07,80.83,24.2
-0.01,81.16,24.192
-0.01,81.62,24.19
-0.01,80.65,24.185
-0.04,80.4,24.189
-0.04,80.02,24.188
0.0,80.6,24.184
0.03,80.7,24.182
0.01,80.65,24.173
-0.02,79.53,24.167
-0.04,80.86,24.167
0.02,80.45,24.167
-0.02,79.94,24.167
0.0,79.51,24.174
-0.01,79.41,24.176
0.01,80.12,24.173
0.06,79.99,24.175
-0.02,80.83,24.182
-0.01,81.34,24.191
0.01,81.75,24.189
0.0,80.3,24.183
0.01,79.92,24.177
-0.05,78.85,24.184
-0.04,79.86,24.187
-0.05,79.89,24.19
-0.02,79.08,24.195
0.03,77.32,24.196
-0.05,76.87,24.198
-0.01,77.81,24.203
0.02,77.35,24.212
-0.09,77.5,24.221
-0.02,77.76,24.23
-0.05,78.75,24.233
0.02,79.99,24.231
0.04,79.46,24.238
0.0,78.7,24.253
0.08,79.15,24.261
0.04,79.86,24.271
-0.07,80.14,24.276
0.03,80.04,24.281
0.07,80.12,24.291
-0.02,79.26,24.298
-0.09500000000000001,78.52000000000001,24.3025
-0.17,77.78,24.307
0.01,77.3,24.312
0.08,77.83,24.317
-0.04,78.44,24.317
-0.01,78.34,24.319
-0.02,77.83,24.331
0.06,77.93,24.34
-0.01,78.34,24.345
0.01,78.62,24.356
0.03,78.85,24.372
0.04,79.18,24.377
0.03,79.48,24.384
-0.05,82.35,24.376
0.03,81.19,24.372
-0.1,79.94,24.377
0.0,79.43,24.379
0.01,78.98,24.374
0.07,79.18,24.378
0.08,79.48,24.374
-0.09,78.49,24.371
0.06,77.96,24.375
-0.04,77.65,24.37
-0.06,77.91,24.376
-0.025,78.57,24.3765
0.01,79.23,24.377
0.01,78.98,24.371
0.01,78.62,24.369
-0.04,78.21,24.361
-0.02,78.39,24.356
-0.03,77.55,24.37
0.03,78.37,24.389
0.01,78.34,24.39
-0.01,77.83,24.391
0.05,78.16,24.389
-0.01,79.31,24.385
-0.01,79.03,24.379
0.02,79.38,24.372
0.01,78.34,24.366
0.02,78.62,24.366
0.04,80.4,24.36
0.22,80.53,24.356
0.08,80.53,24.356
-0.04,80.91,24.36
0.0,79.92,24.365
-0.04,81.44,24.357
-0.035,80.55,24.3585
-0.03,79.66,24.36
0.0,80.35,24.356
0.02,81.36,24.346
0.06,80.4,24.341
-0.03,79.71,24.34
-0.02,79.81,24.328
0.02,79.41,24.328
-0.01,79.66,24.325
0.01,80.3,24.328
0.04,79.99,24.33
0.0,80.02,24.332
-0.01,80.17,24.329
-0.01,80.98,24.327
0.015000000000000001,80.78,24.325000000000003
0.04,80.58,24.323
-0.05,79.15,24.32
-0.05,79.61,24.322
0.03,79.18,24.326
-0.02,79.71,24.326
0.02,80.09,24.321
0.03,80.32,24.318
-0.01,80.02,24.32
0.01,79.94,24.323
0.015,79.685,24.3215
0.02,79.43,24.32
-0.03,78.29,24.317
0.01,78.11,24.315
0.0,78.21,24.316
-0.02,78.14,24.32
-0.01,77.58,24.316
0.01,78.62,24.311
-0.04,78.62,24.315
0.01,79.36,24.314
0.0,79.46,24.314
0.02,79.79,24.317
-0.02,79.48,24.317
-0.02,78.87,24.313
-0.01,78.29,24.308
0.03,77.88,24.304
-0.05,80.04,24.304
-0.01,80.8,24.303
0.04,81.01,24.306
-0.02,81.9,24.305
0.02,80.93,24.301
-0.03,79.59,24.297
-0.01,78.9,24.293
0.02,79.48,24.293
0.06,78.95,24.288
0.07,79.33,24.285
-0.01,79.1,24.276
0.05,79.38,24.267
0.06,79.94,24.263
-0.04,79.0,24.264
0.08,84.77,24.26
-0.03,83.98,24.262
-0.08,82.89,24.262
-0.04,82.89,24.259
-0.04,81.57,24.253
0.05,82.48,24.25
0.0,82.02,24.245
-0.02,81.16,24.241
0.01,80.47,24.238
-0.04,82.43,24.238
-0.03,81.67,24.238
-0.01,79.31,24.239
-0.03,78.65,24.242
-0.0049999999999999975,79.575,24.2365
0.02,80.5,24.231
-0.1,79.59,24.226
-0.05,78.8,24.228
0.0,77.98,24.233
0.005,77.905,24.2345
0.01,77.83,24.236
0.04,76.36,24.234
-0.02,76.94,24.243
0.08,77.43,24.249
0.02,76.71,24.252
-0.15,76.82,24.255
-0.04,77.02,24.255
-0.07,76.56,24.259
-0.1,76.26,24.259
-0.05,76.1,24.259
0.03,77.48,24.26
-0.08,76.56,24.263
0.01,77.04,24.264
0.05,76.97,24.268
0.01,77.55,24.271
-0.01,77.22,24.271
0.02,77.68,24.274
0.09,77.45,24.274
-0.02,78.32,24.283
-0.015,77.695,24.2975
-0.01,77.07,24.312
-0.02,75.75,24.306
0.05,75.9,24.3
-0.01,76.41,24.307
-0.04,76.38,24.31
0.04,74.86,24.315
-0.07,73.01,24.327
-0.08,72.73,24.335
0.04,73.26,24.335
0.07,73.39,24.338
-0.01,73.67,24.339
0.06,74.2,24.343
-0.02,72.47,24.344
0.0,73.82,24.34
0.12,75.37,24.343
0.07,74.15,24.346
0.08,75.24,24.347
0.05,73.31,24.352
-0.07,71.73,24.347
-0.13,71.23,24.35
0.02,72.09,24.348
0.08,72.6,24.347
-0.14,73.89,24.341
0.08,73.59,24.345
-0.04,75.06,24.344
-0.05,75.42,24.344
-0.07500000000000001,75.67500000000001,24.342
-0.1,75.93,24.34
-0.05,74.33,24.342
0.0,75.44,24.347
-0.02,75.1,24.3485
-0.04,74.76,24.35
-0.04,74.07,24.344
0.01,74.71,24.323
0.04,76.49,24.312
-0.01,76.61,24.31
-0.02,78.59,24.307
0.03,77.91,24.307
0.02,77.04,24.307
0.01,75.16,24.303
0.08,75.77,24.295
0.03,75.14,24.291
-0.07,75.09,24.283
0.1,75.32,24.28
-0.07,76.44,24.281
0.07,76.18,24.282
0.07,76.31,24.281
-0.05,76.16,24.285
0.0,76.54,24.286
0.05,76.33,24.29
0.01,76.87,24.283
0.01,76.26,24.281
-0.02,76.79,24.281
0.08,77.73,24.279
0.01,78.37,24.281
-0.01,77.98,24.277
0.01,77.65,24.278
-0.02,78.01,24.279
0.09,78.75,24.289
-0.01,79.33,24.287
0.05,78.98,24.283
-0.01,78.95,24.286
-0.01,78.7,24.283
-0.04,77.86,24.284
-0.04,77.48,24.278
-0.02,78.72,24.275
-0.01,78.47,24.274
-0.01,78.85,24.272
-0.03,78.49,24.269
0.03,78.01,24.265
-0.01,78.01,24.265
-0.01,78.24,24.268
0.03,79.2,24.268
0.0,79.08,24.264
-0.01,79.46,24.265
0.01,79.79,24.268
0.01,79.23,24.275
0.01,79.46000000000001,24.2715
0.01,79.69,24.268
-0.01,79.86,24.264
-0.01,80.12,24.263
0.04,80.65,24.264
0.0,80.35,24.26
-0.01,80.4,24.257
0.01,80.6,24.258000000000003
0.03,80.8,24.259
-0.02,80.35,24.262
0.01,80.75,24.265
0.04,81.03,24.263
0.025,80.98,24.2585
0.01,80.93,24.254
-0.01,80.78,24.255
-0.03,80.58,24.256
0.01,80.88,24.253
0.04,81.03,24.249
-0.02,80.65,24.243
-0.01,80.09,24.242
0.03,81.67,24.245
0.0,80.83,24.245
-0.02,80.63,24.242
-0.02,79.86,24.24
-0.01,79.36,24.236
-0.01,79.69,24.233
0.01,79.71,24.23
0.04,80.35,24.229
0.0,79.99,24.229
-0.04,79.61,24.227
-0.03,78.59,24.226
-0.04,78.24,24.226
0.01,78.47,24.225
0.02,78.26,24.227
0.02,78.67,24.226
0.02,78.7,24.225
0.04,78.95,24.224
0.04,79.2,24.224
-0.04,79.56,24.222
-0.08,79.26,24.218
-0.02,78.14,24.22
0.13,77.68,24.222
0.0,78.42,24.224
-0.05,77.2,24.225
-0.02,77.22,24.227
-0.07,77.25,24.23
-0.02,78.72,24.23
-0.07,78.47,24.228
-0.07,77.2,24.23
-0.045000000000000005,77.44,24.238
-0.02,77.68,24.246
-0.01,77.27,24.246
-0.01,78.72,24.251
0.02,79.13,24.256
-0.02,79.33,24.262
0.01,79.56,24.265
-0.04,78.8,24.272
-0.02,80.91,24.275
0.02,81.26,24.276
0.02,80.55,24.284
-0.03,79.76,24.288
0.02,78.26,24.295
-0.05,77.45,24.297
0.01,78.34,24.297
0.02,78.39,24.308
-0.05,77.91,24.311
0.05,78.67,24.317
0.1,79.13,24.316
0.12,79.89,24.331
0.035,80.245,24.341
-0.05,80.6,24.351
0.01,80.53,24.362
0.06,79.97,24.373
0.08,80.02,24.386
0.01,80.75,24.394
-0.05,80.68,24.403
-0.07,80.93,24.411
0.02,81.77,24.424
0.03,81.47,24.431
-0.03,81.03,24.44
-0.02,79.74,24.451
-0.01,79.46,24.46
-0.08,78.87,24.466
0.02,79.43,24.467
0.005000000000000001,79.315,24.4615
-0.01,79.2,24.456
0.11,79.53,24.464
0.035,79.28999999999999,24.4665
-0.04,79.05,24.469
0.03,79.05,24.464
-0.04,79.23,24.465
-0.07,79.03,24.463
-0.04,78.59,24.463
-0.05,79.51,24.471
0.0,82.02,24.472
0.01,80.96,24.462
-0.01,79.99,24.444
-0.01,79.18,24.45
0.06,79.38,24.458
-0.03,79.36,24.457
-0.01,79.76,24.45
0.0,79.26,24.439
0.03,79.76,24.421
0.01,79.26,24.408
-0.01,79.56,24.406
0.02,80.37,24.406
0.03,80.17,24.398
0.07,79.66,24.391
0.02,79.86,24.377
0.0,79.66,24.367
0.01,80.45,24.36
0.07,80.45,24.355
0.01,81.39,24.353
0.05,81.87,24.35
0.02,82.23,24.348
0.02,82.1,24.345
0.01,80.96,24.348
-0.01,80.8,24.349
0.04,81.77,24.348
0.03,81.87,24.343
-0.03,81.85,24.338
-0.01,80.7,24.332
-0.01,80.47,24.324
0.02,81.06,24.321
0.03,81.36,24.318
-0.02,81.24,24.318
0.04,81.41,24.315
-0.01,81.11,24.311
-0.01,81.31,24.31
0.01,81.39,24.307
0.02,81.41,24.304
-0.02,81.64,24.302
0.02,81.75,24.298
-0.01,81.49,24.3
-0.02,80.86,24.301
-0.01,80.12,24.294
-0.01,80.32,24.29
-0.01,80.14,24.286
0.06,80.68,24.277
-0.02,80.27,24.273
0.01,82.33,24.269
0.05,82.63,24.264
-0.02,81.19,24.261
0.04,81.87,24.258
0.01,81.49,24.255
-0.01,81.54,24.257
-0.02,81.44,24.25
0.07,81.85,24.253
-0.01,81.54,24.247
-0.04,81.14,24.247
-0.03,81.08,24.246
0.07,81.57,24.245
-0.01,81.31,24.246
-0.02,82.0,24.243
0.04,81.92,24.241
-0.01,81.62,24.244
0.08,81.14,24.242
0.02,80.47,24.239
-0.1,80.04,24.234
0.04,81.01,24.233
-0.03,80.37,24.233
0.14,81.31,24.234
0.01,81.29,24.233
0.07,80.86,24.233
-0.07,79.53,24.231
-0.04,79.97,24.226
0.01,79.56,24.221
-0.1,79.48,24.217
0.03,79.36,24.215
-0.1,79.51,24.211
0.06,80.09,24.206
0.1,81.08,24.203
0.03,81.08,24.2
0.04,81.52,24.198
-0.04,81.44,24.195
-0.11,80.6,24.189
0.13,80.4,24.188
0.02,80.63,24.19
0.07,80.8,24.185
0.02,79.99,24.184
-0.06,80.53,24.181
0.07,79.61,24.18
0.135,78.57,24.177500000000002
